id,ta,ts,tf
2234,272109,123,272286
2235,272200,140,272426
2236,272424,59,272485
2237,272449,54,272539
2238,272582,14,272596
2239,272740,69,272809
2240,273495,149,273644
2241,273640,7,273651
2242,273811,385,274196
2243,273933,257,274453
2244,273986,47,274500
2245,274016,21,274521
2246,274102,55,274576
2247,274156,380,274956
2248,274215,65,275021
2249,274215,294,275315
2250,274250,167,275482
2251,274386,195,275677
2252,274495,121,275798
2253,274827,96,275894
2254,274913,14,275908
2255,274920,71,275979
2256,275121,50,276029
2257,275248,41,276070
2258,275313,42,276112
2259,275509,25,276137
2260,275555,44,276181
2261,275679,124,276305
2262,275807,16,276321
2263,275883,39,276360
2264,275909,16,276376
2265,276215,58,276434
2266,276228,165,276599
2267,276348,141,276740
2268,276600,61,276801
2269,276672,109,276910
2270,276695,89,276999
2271,276819,56,277055
2272,276859,133,277188
2273,276937,123,277311
2274,277105,15,277326
2275,277122,42,277368
2276,277240,52,277420
2277,277427,341,277768
2278,277469,329,278097
2279,277565,64,278161
2280,277913,66,278227
2281,277970,138,278365
2282,278279,6,278371
2283,278590,254,278844
2284,278657,231,279075
2285,278686,2,279077
2286,278704,5,279082
2287,278864,8,279090
2288,278900,58,279148
2289,279111,68,279216
2290,279340,15,279355
2291,279416,3,279419
2292,279625,7,279632
2293,280085,71,280156
2294,280195,41,280236
2295,280425,330,280755
2296,280535,163,280918
2297,280594,20,280938
2298,280602,34,280972
2299,280606,2,280974
2300,280621,181,281155
2301,281165,35,281200
2302,281185,103,281303
2303,281274,267,281570
2304,281279,150,281720
2305,281471,63,281783
2306,281590,62,281845
2307,281680,15,281860
2308,281851,1,281861
2309,281881,142,282023
2310,281895,74,282097
2311,281993,145,282242
2312,282039,243,282485
2313,282190,131,282616
2314,282287,114,282730
2315,282294,2,282732
2316,282373,185,282917
2317,282558,205,283122
2318,282675,51,283173
2319,282779,72,283245
2320,282881,187,283432
2321,283246,71,283503
2322,283326,92,283595
2323,283412,60,283655
2324,283467,13,283668
2325,283913,30,283943
2326,283963,74,284037
2327,284062,104,284166
2328,284480,545,285025
2329,284500,63,285088
2330,284657,22,285110
2331,285020,17,285127
2332,285164,158,285322
2333,285215,26,285348
2334,285219,32,285380
2335,285418,18,285436
2336,285424,85,285521
2337,285610,39,285649
2338,286143,52,286195
2339,286420,25,286445
2340,286817,230,287047
2341,286852,47,287094
2342,287324,52,287376
2343,287393,90,287483
2344,287652,7,287659
2345,287653,174,287833
2346,287841,91,287932
2347,288054,40,288094
2348,288449,33,288482
2349,288599,39,288638
2350,288616,18,288656
2351,288661,66,288727
2352,288864,345,289209
2353,289221,75,289296
2354,289222,66,289362
2355,289238,190,289552
2356,289294,34,289586
2357,289357,132,289718
2358,289488,62,289780
2359,289498,146,289926
2360,289553,54,289980
2361,289562,2,289982
2362,289628,95,290077
2363,289854,70,290147
2364,289912,56,290203
2365,289929,78,290281
2366,290269,75,290356
2367,290414,18,290432
2368,290476,12,290488
2369,290955,179,291134
2370,291153,92,291245
2371,291239,27,291272
2372,291313,157,291470
2373,291336,12,291482
2374,291393,105,291587
2375,291492,70,291657
2376,291598,78,291735
2377,291800,26,291826
2378,291826,212,292038
2379,291840,49,292087
2380,292324,87,292411
2381,292342,181,292592
2382,292435,6,292598
2383,292473,83,292681
2384,292860,62,292922
2385,293061,91,293152
2386,293149,61,293213
2387,293149,37,293250
2388,293266,15,293281
2389,293357,19,293376
2390,293418,243,293661
2391,293519,210,293871
2392,293531,16,293887
2393,293547,2,293889
2394,293567,3,293892
2395,293591,14,293906
2396,293674,44,293950
2397,294001,52,294053
2398,294276,1,294277
2399,294457,88,294545
2400,295037,204,295241
2401,295159,60,295301
2402,295350,67,295417
2403,295399,21,295438
2404,295516,17,295533
2405,295636,61,295697
2406,295911,141,296052
2407,295934,32,296084
2408,296143,91,296234
2409,296188,59,296293
2410,296208,76,296369
2411,296313,53,296422
2412,296333,111,296533
2413,296659,70,296729
2414,296704,57,296786
2415,296996,46,297042
2416,297023,208,297250
2417,297187,42,297292
2418,297335,7,297342
2419,297522,90,297612
2420,297574,22,297634
2421,297719,46,297765
2422,297721,129,297894
2423,297750,78,297972
2424,297857,53,298025
2425,297943,61,298086
2426,297997,96,298182
2427,298249,59,298308
2428,298294,3,298311
2429,298454,187,298641
2430,298700,22,298722
2431,298769,26,298795
2432,298983,151,299134
2433,299105,90,299224
2434,299259,114,299373
2435,299336,166,299539
2436,299921,154,300075
2437,299921,56,300131
2438,300079,15,300146
2439,300274,16,300290
2440,300292,33,300325
2441,300353,425,300778
2442,300440,6,300784
2443,300710,48,300832
2444,300711,166,300998
2445,300717,14,301012
2446,300818,236,301248
2447,300827,59,301307
2448,300832,303,301610
2449,300837,56,301666
2450,300849,72,301738
2451,300889,245,301983
2452,300900,179,302162
2453,301049,52,302214
2454,301471,119,302333
2455,301578,247,302580
2456,301814,8,302588
2457,301883,31,302619
2458,301941,5,302624
2459,302000,109,302733
2460,302062,197,302930
2461,302099,20,302950
2462,302181,64,303014
2463,302758,36,303050
2464,303050,254,303304
2465,303102,62,303366
2466,303147,6,303372
2467,303179,100,303472
2468,303696,5,303701
2469,303881,163,304044
2470,304076,45,304121
2471,304106,148,304269
2472,304240,46,304315
2473,304278,244,304559
2474,304672,160,304832
2475,304887,155,305042
2476,304904,3,305045
2477,305091,14,305105
2478,305201,151,305352
2479,305207,277,305629
2480,305236,126,305755
2481,305419,130,305885
2482,305644,10,305895
2483,305737,46,305941
2484,305768,287,306228
2485,306036,23,306251
2486,306172,14,306265
2487,306245,7,306272
2488,306509,298,306807
2489,306668,22,306829
2490,306886,36,306922
2491,307048,336,307384
2492,307154,7,307391
2493,307161,33,307424
2494,307262,197,307621
2495,307387,62,307683
2496,307391,369,308052
2497,307401,92,308144
2498,307402,112,308256
2499,307406,231,308487
2500,307448,395,308882
2501,307503,421,309303
2502,307668,8,309311
2503,307732,246,309557
2504,307762,252,309809
2505,308113,8,309817
2506,308150,252,310069
2507,308155,25,310094
2508,308158,52,310146
2509,308262,5,310151
2510,308299,22,310173
2511,308346,271,310444
2512,308374,36,310480
2513,308381,33,310513
2514,308421,71,310584
2515,308501,26,310610
2516,308547,47,310657
2517,308974,177,310834
2518,309030,25,310859
2519,309142,7,310866
2520,309260,128,310994
2521,309276,60,311054
2522,309379,479,311533
2523,309394,53,311586
2524,309550,38,311624
2525,309577,68,311692
2526,309622,87,311779
2527,309624,78,311857
2528,309665,53,311910
2529,309722,23,311933
2530,309793,44,311977
2531,310484,16,311993
2532,310498,3,311996
2533,310824,114,312110
2534,310927,145,312255
2535,310934,241,312496
2536,310980,131,312627
2537,311044,13,312640
2538,311055,34,312674
2539,311193,105,312779
2540,311401,631,313410
2541,311577,374,313784
2542,311598,3,313787
2543,311605,106,313893
2544,311746,71,313964
2545,311792,349,314313
2546,311843,166,314479
2547,311929,240,314719
2548,311955,10,314729
2549,312092,66,314795
2550,312241,10,314805
2551,312272,183,314988
2552,312453,165,315153
2553,312506,5,315158
2554,312590,91,315249
2555,312652,104,315353
2556,312686,1,315354
2557,312939,51,315405
2558,312998,40,315445
2559,313141,11,315456
2560,313165,59,315515
2561,313499,23,315538
2562,313603,7,315545
2563,313649,90,315635
2564,313663,108,315743
2565,313887,37,315780
2566,313900,18,315798
2567,314248,209,316007
2568,314427,57,316064
2569,314530,29,316093
2570,314682,1,316094
2571,314783,65,316159
2572,314879,89,316248
2573,315261,92,316340
2574,315330,81,316421
2575,315408,40,316461
2576,315514,15,316476
2577,315517,342,316818
2578,315622,18,316836
2579,315749,113,316949
2580,315935,10,316959
2581,315940,40,316999
2582,316438,109,317108
2583,316463,113,317221
2584,316520,161,317382
2585,316853,464,317846
2586,316865,52,317898
2587,316893,34,317932
2588,316956,55,317987
2589,317083,33,318020
2590,317192,33,318053
2591,317221,126,318179
2592,317400,135,318314
2593,317480,7,318321
2594,317653,8,318329
2595,317708,23,318352
2596,317722,81,318433
2597,317970,16,318449
2598,317995,73,318522
2599,318456,108,318630
2600,318473,53,318683
2601,318879,117,318996
2602,318936,120,319116
2603,318995,43,319159
2604,319056,21,319180
2605,319085,10,319190
2606,319152,162,319352
2607,319314,182,319534
2608,319664,7,319671
2609,319746,263,320009
2610,319750,45,320054
2611,319860,20,320074
2612,319992,5,320079
2613,320102,1,320103
2614,320145,27,320172
2615,320490,104,320594
2616,320497,140,320734
2617,320683,7,320741
2618,320828,18,320846
2619,321173,14,321187
2620,321212,91,321303
2621,321303,39,321342
2622,321366,230,321596
2623,321379,252,321848
2624,321416,183,322031
2625,321440,46,322077
2626,321505,134,322211
2627,321612,93,322304
2628,321709,136,322440
2629,321736,31,322471
2630,321844,75,322546
2631,321854,81,322627
2632,322141,51,322678
2633,322168,450,323128
2634,322250,92,323220
2635,322315,118,323338
2636,322410,27,323365
2637,322738,110,323475
2638,322743,144,323619
2639,322966,11,323630
2640,323070,7,323637
2641,323081,261,323898
2642,323346,3,323901
2643,323416,112,324013
2644,323480,149,324162
2645,323493,227,324389
2646,323533,178,324567
2647,323568,101,324668
2648,323588,21,324689
2649,323669,83,324772
2650,323754,80,324852
2651,323818,6,324858
2652,323913,214,325072
2653,324073,95,325167
2654,324103,54,325221
2655,324178,5,325226
2656,324294,47,325273
2657,324713,11,325284
2658,324796,22,325306
2659,324806,110,325416
2660,324938,42,325458
2661,324957,16,325474
2662,325104,6,325480
2663,325275,138,325618
2664,325337,218,325836
2665,325355,480,326316
2666,325446,44,326360
2667,325457,1,326361
2668,325653,90,326451
2669,325748,288,326739
2670,326085,30,326769
2671,326093,29,326798
2672,326142,48,326846
2673,326233,15,326861
2674,326372,109,326970
2675,326391,464,327434
2676,326533,40,327474
2677,326573,23,327497
2678,326720,32,327529
2679,326856,20,327549
2680,326916,196,327745
2681,326981,89,327834
2682,327042,36,327870
2683,327077,128,327998
2684,327556,38,328036
2685,327589,179,328215
2686,327642,18,328233
2687,327690,133,328366
2688,327821,2,328368
2689,327906,141,328509
2690,328057,129,328638
2691,328059,210,328848
2692,328135,13,328861
2693,328250,15,328876
2694,328742,94,328970
2695,328800,75,329045
2696,328870,30,329075
2697,329103,93,329196
2698,329232,81,329313
2699,329282,279,329592
2700,330345,30,330375
2701,330604,4,330608
2702,330642,98,330740
2703,330687,64,330804
2704,330731,2,330806
2705,330849,39,330888
2706,330937,39,330976
2707,331168,34,331202
2708,331172,1,331203
2709,331177,126,331329
2710,331349,5,331354
2711,331504,6,331510
2712,331597,29,331626
2713,331685,24,331709
2714,331757,22,331779
2715,331777,302,332081
2716,331965,137,332218
2717,331973,142,332360
2718,332157,80,332440
2719,332439,17,332457
2720,332460,20,332480
2721,332780,11,332791
2722,332865,177,333042
2723,333018,59,333101
2724,333089,151,333252
2725,333136,88,333340
2726,333157,75,333415
2727,333212,27,333442
2728,333399,117,333559
2729,333441,35,333594
2730,333460,7,333601
2731,333562,6,333607
2732,333584,211,333818
2733,333647,60,333878
2734,333717,6,333884
2735,333719,121,334005
2736,333841,232,334237
2737,334324,276,334600
2738,334557,21,334621
2739,334725,79,334804
2740,334807,274,335081
2741,334945,36,335117
2742,334965,197,335314
2743,335218,98,335412
2744,335338,200,335612
2745,335595,47,335659
2746,335620,129,335788
2747,335789,305,336094
2748,335875,106,336200
2749,335924,62,336262
2750,336044,211,336473
2751,336103,9,336482
2752,336198,60,336542
2753,336265,173,336715
2754,336434,16,336731
2755,336510,18,336749
2756,337082,1,337083
2757,337293,134,337427
2758,337309,363,337790
2759,337639,542,338332
2760,337680,134,338466
2761,337869,43,338509
2762,337977,12,338521
2763,338070,58,338579
2764,338123,263,338842
2765,338130,86,338928
2766,338190,172,339100
2767,338198,417,339517
2768,338210,88,339605
2769,338273,15,339620
2770,338286,146,339766
2771,338611,159,339925
2772,338862,77,340002
2773,338989,31,340033
2774,339288,481,340514
2775,339325,198,340712
2776,339332,21,340733
2777,339341,60,340793
2778,339484,67,340860
2779,339525,24,340884
2780,339770,150,341034
2781,340229,34,341068
2782,340302,180,341248
2783,340431,103,341351
2784,340479,160,341511
2785,340544,130,341641
2786,340577,5,341646
2787,340612,5,341651
2788,340741,27,341678
2789,340763,56,341734
2790,340891,98,341832
2791,341055,13,341845
2792,341277,152,341997
2793,341299,202,342199
2794,341441,1,342200
2795,341688,255,342455
2796,341734,134,342589
2797,342202,14,342603
2798,342381,11,342614
2799,342405,99,342713
2800,342501,266,342979
2801,342868,64,343043
2802,343536,214,343750
2803,343761,10,343771
2804,344030,118,344148
2805,344060,40,344188
2806,344367,49,344416
2807,344384,27,344443
2808,344443,71,344514
2809,344475,116,344630
2810,344512,58,344688
2811,344524,23,344711
2812,344561,62,344773
2813,344623,92,344865
2814,344651,157,345022
2815,344776,161,345183
2816,344840,71,345254
2817,344950,242,345496
2818,345223,1,345497
2819,345227,108,345605
2820,345942,30,345972
2821,346010,64,346074
2822,346214,17,346231
2823,346235,51,346286
2824,346761,13,346774
2825,346945,70,347015
2826,346946,148,347163
2827,347004,19,347182
2828,347291,23,347314
2829,347530,25,347555
2830,347722,131,347853
2831,347763,11,347864
2832,348071,44,348115
2833,348339,31,348370
2834,348464,58,348522
2835,348550,34,348584
2836,348939,99,349038
2837,349156,55,349211
2838,349189,72,349283
2839,349195,36,349319
2840,349388,47,349435
2841,349589,35,349624
2842,349596,148,349772
2843,349765,142,349914
2844,349768,145,350059
2845,349900,22,350081
2846,349902,177,350258
2847,349988,114,350372
2848,349990,259,350631
2849,350132,74,350705
2850,350289,140,350845
2851,350599,25,350870
2852,350668,57,350927
2853,350935,170,351105
2854,350960,59,351164
2855,351033,297,351461
2856,351103,217,351678
2857,351117,1,351679
2858,351175,60,351739
2859,351189,71,351810
2860,351215,30,351840
2861,351233,18,351858
2862,351474,64,351922
2863,351558,119,352041
2864,351581,306,352347
2865,351620,219,352566
2866,351677,264,352830
2867,351771,65,352895
2868,351959,95,352990
2869,351974,27,353017
2870,352001,225,353242
2871,352256,347,353589
2872,352337,226,353815
2873,352364,46,353861
2874,352413,93,353954
2875,352792,34,353988
2876,352867,37,354025
2877,352970,87,354112
2878,353111,69,354181
2879,353197,82,354263
2880,353279,182,354445
2881,353639,42,354487
2882,353737,7,354494
2883,354158,75,354569
2884,354252,153,354722
2885,354257,62,354784
2886,354451,77,354861
2887,354533,1,354862
2888,354550,104,354966
2889,354595,60,355026
2890,354985,13,355039
2891,355004,55,355094
2892,355060,12,355106
2893,355423,16,355439
2894,355777,34,355811
2895,356042,195,356237
2896,356287,33,356320
2897,356345,94,356439
2898,356402,99,356538
2899,356657,30,356687
2900,356793,45,356838
2901,357039,72,357111
2902,357060,70,357181
2903,357131,102,357283
2904,357269,124,357407
2905,357277,61,357468
2906,357347,59,357527
2907,357391,122,357649
2908,357486,232,357881
2909,357559,266,358147
2910,357804,46,358193
2911,357938,99,358292
2912,358078,129,358421
2913,358147,10,358431
2914,358230,69,358500
2915,358475,68,358568
2916,358529,142,358710
2917,358580,13,358723
2918,358752,42,358794
2919,358824,42,358866
2920,358860,177,359043
2921,358904,25,359068
2922,358939,140,359208
2923,358962,221,359429
2924,359020,28,359457
2925,359170,70,359527
2926,359321,19,359546
2927,359322,50,359596
2928,359404,380,359976
2929,359591,45,360021
2930,360076,106,360182
2931,360116,133,360315
2932,360234,24,360339
2933,360324,4,360343
2934,360341,184,360527
2935,360346,2,360529
2936,360410,160,360689
2937,360470,372,361061
2938,360597,42,361103
2939,360724,6,361109
2940,360810,187,361296
2941,360954,152,361448
2942,360976,33,361481
2943,360996,75,361556
2944,361032,116,361672
2945,361455,74,361746
2946,361474,106,361852
2947,361508,83,361935
2948,361554,160,362095
2949,361665,101,362196
2950,361837,15,362211
2951,361843,69,362280
2952,362075,176,362456
2953,362274,160,362616
2954,362420,123,362739
2955,362592,53,362792
2956,362635,9,362801
2957,362739,195,362996
2958,362794,176,363172
2959,362822,43,363215
2960,362943,2,363217
2961,362982,16,363233
2962,363193,107,363340
2963,363294,24,363364
2964,363312,2,363366
2965,363422,62,363484
2966,363424,136,363620
2967,363559,118,363738
2968,363569,295,364033
2969,363605,41,364074
2970,363742,173,364247
2971,363782,1,364248
2972,363792,10,364258
2973,363795,78,364336
2974,364029,50,364386
2975,364105,92,364478
2976,364243,15,364493
2977,364662,19,364681
2978,364775,43,364818
2979,365011,159,365170
2980,365308,95,365403
2981,365345,10,365413
2982,365374,139,365552
2983,365548,119,365671
2984,365583,227,365898
2985,365960,27,365987
2986,365970,10,365997
2987,366034,184,366218
2988,366122,83,366301
2989,366239,293,366594
2990,366286,6,366600
2991,366393,101,366701
2992,366574,211,366912
2993,366655,27,366939
2994,366767,42,366981
2995,366876,127,367108
2996,367106,204,367312
2997,367273,179,367491
2998,367443,1,367492
2999,367711,63,367774
3000,367895,4,367899
3001,367977,171,368148
3002,368314,89,368403
3003,368603,327,368930
3004,368694,8,368938
3005,368801,118,369056
3006,368847,297,369353
3007,368883,273,369626
3008,369144,31,369657
3009,369407,1,369658
3010,369419,70,369728
3011,369474,136,369864
3012,369499,26,369890
3013,369567,161,370051
3014,369602,73,370124
3015,369680,87,370211
3016,369719,158,370369
3017,369930,59,370428
3018,370089,178,370606
3019,370155,221,370827
3020,370255,31,370858
3021,370407,26,370884
3022,370507,257,371141
3023,370698,56,371197
3024,371081,30,371227
3025,371118,9,371236
3026,371280,132,371412
3027,371281,26,371438
3028,371459,55,371514
3029,371582,194,371776
3030,371585,125,371901
3031,371708,59,371960
3032,371744,5,371965
3033,372067,21,372088
3034,372184,287,372471
3035,372222,3,372474
3036,372271,40,372514
3037,372398,144,372658
3038,372455,158,372816
3039,372463,9,372825
3040,372678,26,372851
3041,372760,119,372970
3042,372861,126,373096
3043,372863,5,373101
3044,373185,152,373337
3045,373264,221,373558
3046,373312,2,373560
3047,373344,111,373671
3048,373358,17,373688
3049,373454,17,373705
3050,373507,49,373754
3051,373561,62,373816
3052,373759,67,373883
3053,373786,28,373911
3054,373942,102,374044
3055,374045,39,374084
3056,374058,136,374220
3057,374263,7,374270
3058,374405,11,374416
3059,374585,107,374692
3060,374651,17,374709
3061,374740,306,375046
3062,375102,37,375139
3063,375220,197,375417
3064,375431,175,375606
3065,375520,10,375616
3066,375582,326,375942
3067,375697,113,376055
3068,375897,165,376220
3069,375927,5,376225
3070,375961,113,376338
3071,376098,108,376446
3072,376240,9,376455
3073,376498,106,376604
3074,376677,107,376784
3075,376679,178,376962
3076,376793,4,376966
3077,376913,142,377108
3078,377068,82,377190
3079,377153,81,377271
3080,377154,104,377375
3081,377198,124,377499
3082,377375,56,377555
3083,377445,120,377675
3084,377643,229,377904
3085,377692,111,378015
3086,377694,26,378041
3087,377695,26,378067
3088,377714,7,378074
3089,377817,217,378291
3090,377822,162,378453
3091,377868,89,378542
3092,377999,28,378570
3093,378115,3,378573
3094,378152,63,378636
3095,378255,103,378739
3096,378446,81,378820
3097,378458,21,378841
3098,378463,58,378899
3099,378685,17,378916
3100,378729,2,378918
3101,378776,9,378927
3102,378819,29,378956
3103,378849,74,379030
3104,379078,76,379154
3105,379111,234,379388
3106,379160,21,379409
3107,379269,146,379555
3108,379279,139,379694
3109,379292,24,379718
3110,379430,38,379756
3111,379464,192,379948
3112,379626,175,380123
3113,379628,75,380198
3114,379660,6,380204
3115,379744,145,380349
3116,379820,5,380354
3117,379879,23,380377
3118,380129,266,380643
3119,380238,438,381081
3120,380483,24,381105
3121,380700,144,381249
3122,380762,113,381362
3123,380884,148,381510
3124,380915,24,381534
3125,380938,3,381537
3126,381015,107,381644
3127,381036,149,381793
3128,381265,8,381801
3129,381266,475,382276
3130,381396,84,382360
3131,381472,118,382478
3132,381509,215,382693
3133,381985,223,382916
3134,382083,202,383118
3135,382107,190,383308
3136,382231,36,383344
3137,382280,97,383441
3138,382349,28,383469
3139,382598,411,383880
3140,382608,90,383970
3141,382632,49,384019
3142,382693,45,384064
3143,382887,262,384326
3144,383012,160,384486
3145,383199,49,384535
3146,383339,245,384780
3147,383594,52,384832
3148,383915,100,384932
3149,384029,16,384948
3150,384057,40,384988
3151,384336,158,385146
3152,384420,28,385174
3153,384439,51,385225
3154,384695,47,385272
3155,385027,43,385315
3156,385040,50,385365
3157,385099,21,385386
3158,385213,65,385451
3159,385395,44,385495
3160,385402,200,385695
3161,385465,75,385770
3162,385601,47,385817
3163,385639,48,385865
3164,385974,38,386012
3165,385984,223,386235
3166,386296,9,386305
3167,386633,220,386853
3168,386839,51,386904
3169,387025,59,387084
3170,387063,53,387137
3171,387160,102,387262
3172,387215,6,387268
3173,387428,51,387479
3174,387561,47,387608
3175,387625,39,387664
3176,387770,90,387860
3177,387775,54,387914
3178,387874,291,388205
3179,388180,29,388234
3180,388208,49,388283
3181,388461,146,388607
3182,388602,35,388642
3183,388631,40,388682
3184,388646,188,388870
3185,388719,104,388974
3186,388814,37,389011
3187,388842,194,389205
3188,388951,5,389210
3189,389231,10,389241
3190,389453,150,389603
3191,389715,60,389775
3192,389863,156,390019
3193,389904,126,390145
3194,390054,218,390363
3195,390223,225,390588
3196,390552,94,390682
3197,390788,115,390903
3198,390820,398,391301
3199,390849,65,391366
3200,391045,4,391370
3201,391048,80,391450
3202,391087,45,391495
3203,391113,39,391534
3204,391255,297,391831
3205,391286,142,391973
3206,391334,7,391980
3207,391452,721,392701
3208,391463,36,392737
3209,391571,199,392936
3210,391654,731,393667
3211,391697,206,393873
3212,391801,233,394106
3213,391813,43,394149
3214,391892,89,394238
3215,392067,108,394346
3216,392238,111,394457
3217,392548,318,394775
3218,392622,51,394826
3219,392686,290,395116
3220,392695,39,395155
3221,392729,64,395219
3222,392893,60,395279
3223,392942,100,395379
3224,393113,101,395480
3225,393168,68,395548
3226,393173,8,395556
3227,393211,214,395770
3228,393290,70,395840
3229,393314,68,395908
3230,393695,12,395920
3231,393726,37,395957
3232,393856,40,395997
3233,393879,63,396060
3234,393892,235,396295
3235,393958,13,396308
3236,394046,107,396415
3237,394048,71,396486
3238,394124,56,396542
3239,394168,29,396571
3240,394320,400,396971
3241,394344,81,397052
3242,394514,11,397063
3243,394523,79,397142
3244,394669,5,397147
3245,394734,11,397158
3246,395135,35,397193
3247,395284,204,397397
3248,395308,53,397450
3249,395437,84,397534
3250,395529,88,397622
3251,395608,211,397833
3252,395761,236,398069
3253,396038,118,398187
3254,396094,8,398195
3255,396132,44,398239
3256,396166,45,398284
3257,396279,111,398395
3258,396617,85,398480
3259,396619,17,398497
3260,396684,6,398503
3261,396812,49,398552
3262,396962,47,398599
3263,397062,350,398949
3264,397268,143,399092
3265,397329,100,399192
3266,397380,237,399429
3267,397521,79,399508
3268,397599,28,399536
3269,397634,19,399555
3270,397681,116,399671
3271,397779,61,399732
3272,397811,27,399759
3273,397820,23,399782
3274,397867,82,399864
3275,397949,189,400053
3276,398046,29,400082
3277,398050,127,400209
3278,398058,362,400571
3279,398449,61,400632
3280,398566,98,400730
3281,399083,60,400790
3282,399098,6,400796
3283,399106,148,400944
3284,399233,54,400998
3285,399251,7,401005
3286,399261,23,401028
3287,399488,2,401030
3288,399528,11,401041
3289,399628,90,401131
3290,399743,2,401133
3291,399885,100,401233
3292,400395,33,401266
3293,400439,31,401297
3294,400521,63,401360
3295,400737,108,401468
3296,400845,42,401510
3297,400878,125,401635
3298,401215,224,401859
3299,401595,6,401865
3300,401688,24,401889
3301,401698,51,401940
3302,401698,1,401941
3303,401725,69,402010
3304,401740,112,402122
3305,401758,47,402169
3306,402002,120,402289
3307,402087,272,402561
3308,402088,52,402613
3309,402614,128,402742
3310,402675,75,402817
3311,402824,66,402890
3312,402824,34,402924
3313,402973,482,403455
3314,403029,32,403487
3315,403038,84,403571
3316,403059,95,403666
3317,403194,263,403929
3318,403207,67,403996
3319,403350,167,404163
3320,403565,324,404487
3321,403632,67,404554
3322,403638,40,404594
3323,403873,340,404934
3324,403925,58,404992
3325,403956,85,405077
3326,404113,19,405096
3327,404121,149,405245
3328,404176,94,405339
3329,404306,113,405452
3330,404387,54,405506
3331,404396,73,405579
3332,404881,4,405583
3333,404927,42,405625
3334,405247,377,406002
3335,405277,411,406413
3336,405312,467,406880
3337,405555,29,406909
3338,405608,65,406974
3339,405625,87,407061
3340,405674,113,407174
3341,405753,86,407260
3342,405763,242,407502
3343,405883,65,407567
3344,405909,17,407584
3345,406138,57,407641
3346,406180,109,407750
3347,406381,159,407909
3348,406460,33,407942
3349,406760,37,407979
3350,406965,67,408046
3351,406979,27,408073
3352,407018,60,408133
3353,407274,98,408231
3354,407383,90,408321
3355,407413,1,408322
3356,407619,20,408342
3357,407810,140,408482
3358,408180,58,408540
3359,408476,13,408553
3360,408593,33,408626
3361,408746,91,408837
3362,408764,20,408857
3363,409007,26,409033
3364,409022,69,409102
3365,409125,196,409321
3366,409495,157,409652
3367,409673,22,409695
3368,409725,208,409933
3369,410236,15,410251
3370,410318,153,410471
3371,410404,1,410472
3372,410424,268,410740
3373,410429,76,410816
3374,410509,63,410879
3375,410975,5,410980
3376,411132,156,411288
3377,411192,8,411296
3378,411312,18,411330
3379,411315,2,411332
3380,411364,258,411622
3381,411389,92,411714
3382,411596,34,411748
3383,411605,78,411826
3384,411770,181,412007
3385,411890,17,412024
3386,411899,139,412163
3387,411989,336,412499
3388,412261,51,412550
3389,412415,69,412619
3390,412474,8,412627
3391,412541,389,413016
3392,412663,132,413148
3393,412679,26,413174
3394,412736,262,413436
3395,413134,193,413629
3396,413287,108,413737
3397,413327,50,413787
3398,413386,29,413816
3399,413387,169,413985
3400,413407,104,414089
3401,413407,129,414218
3402,413626,64,414282
3403,413742,50,414332
3404,413835,407,414739
3405,413932,24,414763
3406,414005,15,414778
3407,414057,38,414816
3408,414136,53,414869
3409,414249,24,414893
3410,414314,62,414955
3411,414464,14,414969
3412,414508,15,414984
3413,414592,136,415120
3414,414771,180,415300
3415,415045,120,415420
3416,415053,9,415429
3417,415214,153,415582
3418,415215,3,415585
3419,415237,41,415626
3420,415241,178,415804
3421,415479,123,415927
3422,415490,43,415970
3423,415692,172,416142
3424,416177,20,416197
3425,416268,39,416307
3426,416331,1,416332
3427,416417,407,416824
3428,416440,124,416948
3429,416508,107,417055
3430,416627,60,417115
3431,416816,43,417158
3432,416870,102,417260
3433,416922,4,417264
3434,417089,21,417285
3435,417389,25,417414
3436,417465,85,417550
3437,417623,401,418024
3438,417720,38,418062
3439,417738,1,418063
3440,417742,66,418129
3441,417769,167,418296
3442,417826,293,418589
3443,417901,34,418623
3444,418195,186,418809
3445,418214,35,418844
3446,418533,440,419284
3447,418676,36,419320
3448,418822,117,419437
3449,418968,10,419447
3450,419007,15,419462
3451,419174,88,419550
3452,419198,52,419602
3453,419360,23,419625
3454,419369,25,419650
3455,419555,212,419862
3456,419744,105,419967
3457,419810,113,420080
3458,419880,157,420237
3459,419950,74,420311
3460,420049,69,420380
3461,420049,2,420382
3462,420163,30,420412
3463,420369,46,420458
3464,420403,40,420498
3465,420442,32,420530
3466,420442,291,420821
3467,420565,33,420854
3468,420617,11,420865
3469,420758,558,421423
3470,421010,78,421501
3471,421316,53,421554
3472,421504,576,422130
3473,421532,309,422439
3474,421898,69,422508
3475,422121,108,422616
3476,422183,14,422630
3477,422200,27,422657
3478,422277,51,422708
3479,422391,14,422722
3480,422408,9,422731
3481,422445,134,422865
3482,422579,21,422886
3483,422593,80,422966
3484,422999,45,423044
3485,423209,26,423235
3486,423571,48,423619
3487,423726,48,423774
3488,423855,100,423955
3489,424397,329,424726
3490,424523,164,424890
3491,424651,163,425053
3492,424680,169,425222
3493,424715,113,425335
3494,425440,71,425511
3495,425711,58,425769
3496,425730,26,425795
3497,425858,28,425886
3498,425893,46,425939
3499,426082,73,426155
3500,426095,11,426166
3501,426098,11,426177
3502,426244,191,426435
3503,426297,332,426767
3504,426471,85,426852
